date,state,sales
2020-11-22,Louisiana,107565398
2020-11-29,Louisiana,99539467
2020-12-06,Louisiana,100212642
2020-12-13,Louisiana,103283351
2020-12-20,Louisiana,103692118
2020-12-27,Louisiana,96683773
2021-01-03,Louisiana,96612059
2021-01-10,Louisiana,103409390
2021-01-17,Louisiana,99444705
2021-01-24,Louisiana,95771377
2021-01-31,Louisiana,96830454
2021-02-07,Louisiana,103625081
2021-02-14,Louisiana,101323999
2021-02-21,Louisiana,93576882
2021-02-28,Louisiana,105990169
2021-03-07,Louisiana,110243755
2021-03-14,Louisiana,129302802
2021-03-21,Louisiana,119445818
2021-03-28,Louisiana,102299326
2021-04-04,Louisiana,111799498
2021-04-11,Louisiana,109647914
2021-04-18,Louisiana,106648614
2021-04-25,Louisiana,111133389
2021-05-02,Louisiana,115298735
2021-05-09,Louisiana,119514121
2021-05-16,Louisiana,115508714
2021-05-23,Louisiana,115983095
2021-05-30,Louisiana,117946581
2021-06-06,Louisiana,121498262
2021-06-13,Louisiana,121378724
2021-06-20,Louisiana,127441197
2021-06-27,Louisiana,113377115
2021-07-04,Louisiana,125522125
2021-07-11,Louisiana,117870621
2021-07-18,Louisiana,122116303
2021-07-25,Louisiana,118351246
2021-08-01,Louisiana,120506481
2021-08-08,Louisiana,128188335
2021-08-15,Louisiana,127627599
2021-08-22,Louisiana,130957347
2021-08-29,Louisiana,128868690
2021-09-05,Louisiana,120514382
2021-09-12,Louisiana,121134945
2021-09-19,Louisiana,115984166
2021-09-26,Louisiana,113668155
2021-10-03,Louisiana,173218605
2021-10-10,Louisiana,177059756
2021-10-17,Louisiana,168011334
2021-10-24,Louisiana,163730358
2021-10-31,Louisiana,164478871
2021-11-07,Louisiana,163231952
2021-11-14,Louisiana,162728719
2021-11-21,Louisiana,162507492
2021-11-28,Louisiana,149328484
2021-12-05,Louisiana,155559149
2021-12-12,Louisiana,159058610
2021-12-19,Louisiana,161572466
2021-12-26,Louisiana,152224240
2022-01-02,Louisiana,148960742
2022-01-09,Louisiana,155342817
2022-01-16,Louisiana,156687248
2022-01-23,Louisiana,149990486
2022-01-30,Louisiana,149359134
2022-02-06,Louisiana,157396925
2022-02-13,Louisiana,157276015
2022-02-20,Louisiana,148218415
2022-02-27,Louisiana,166316041
2022-03-06,Louisiana,167521896
2022-03-13,Louisiana,165907039
2022-03-20,Louisiana,167508573
2022-03-27,Louisiana,164240358
2022-04-03,Louisiana,171748523
2022-04-10,Louisiana,174670882
2022-04-17,Louisiana,169258764
2022-04-24,Louisiana,166594559
2022-05-01,Louisiana,174211278
2022-05-08,Louisiana,180020154
2022-05-15,Louisiana,181429033
2022-05-22,Louisiana,178706788
2022-05-29,Louisiana,179804432
2022-06-05,Louisiana,179757689
2022-06-12,Louisiana,186536877
2022-06-19,Louisiana,187019146
2022-06-26,Louisiana,179657907
2022-07-03,Louisiana,186831003
2022-07-10,Louisiana,185262751
2022-07-17,Louisiana,175186925
2022-07-24,Louisiana,179277668
2022-07-31,Louisiana,181707227
2022-08-07,Louisiana,190762050
2022-08-14,Louisiana,190112553
2022-08-21,Louisiana,183999611
2022-08-28,Louisiana,189354774
2022-09-04,Louisiana,184547199
2022-09-11,Louisiana,187018948
2022-09-18,Louisiana,179685597
2022-09-25,Louisiana,185329803
2022-10-02,Louisiana,186352065
2022-10-09,Louisiana,190158068
2022-10-16,Louisiana,183986892
2022-10-23,Louisiana,175022139
2022-10-30,Louisiana,171403891
2022-11-06,Louisiana,174802411
2022-11-13,Louisiana,172481938
2022-11-20,Louisiana,173115456
2022-11-27,Louisiana,162599691
2022-12-04,Louisiana,165763269
2022-12-11,Louisiana,171279354
2022-12-18,Louisiana,171487542
2022-12-25,Louisiana,168922814
2023-01-01,Louisiana,154640918
2023-01-08,Louisiana,161935636
2023-01-15,Louisiana,163716219
2023-01-22,Louisiana,156680224
2023-01-29,Louisiana,155106852
2023-02-05,Louisiana,164619111
2023-02-12,Louisiana,171534051
2023-02-19,Louisiana,165177666
2023-02-26,Louisiana,172155748
2023-03-05,Louisiana,180681856
2023-03-12,Louisiana,198036327
2023-03-19,Louisiana,184514764
2023-03-26,Louisiana,169522981
2023-04-02,Louisiana,176985211
2023-04-09,Louisiana,181956635
2023-04-16,Louisiana,173702708
2023-04-23,Louisiana,177272792
2023-04-30,Louisiana,181174167
2023-05-07,Louisiana,193168731
2019-10-06,Maine,26536448
2019-10-13,Maine,26810547
2019-10-20,Maine,26272241
2019-10-27,Maine,24846763
2019-11-03,Maine,24844075
2019-11-10,Maine,24804826
2019-11-17,Maine,25124019
2019-11-24,Maine,25092646
2019-12-01,Maine,25031693
2019-12-08,Maine,24713978
2019-12-15,Maine,25869599
2019-12-22,Maine,26726615
2019-12-29,Maine,25243165
2020-01-05,Maine,25024726
2020-01-12,Maine,24355262
2020-01-19,Maine,26100870
2020-01-26,Maine,23671917
2020-02-02,Maine,24839107
2020-02-09,Maine,24780924
2020-02-16,Maine,25099315
2020-02-23,Maine,25238852
2020-03-01,Maine,25700047
2020-03-08,Maine,26842940
2020-03-15,Maine,28773986
2020-03-22,Maine,28465733
2020-03-29,Maine,25032203
2020-04-05,Maine,26134163
2020-04-12,Maine,25833008
2020-04-19,Maine,27337985
2020-04-26,Maine,25890806
2020-05-03,Maine,27783408
2020-05-10,Maine,28044139
2020-05-17,Maine,29233513
2020-05-24,Maine,31587575
2020-05-31,Maine,30695406
2020-06-07,Maine,31030852
2020-06-14,Maine,31735652
2020-06-21,Maine,33461790
2020-06-28,Maine,32666217
2020-07-05,Maine,35955266
2020-07-12,Maine,32885624
2020-07-19,Maine,34398251
2020-07-26,Maine,34256704
2020-08-02,Maine,35887496
2020-08-09,Maine,34201022
2020-08-16,Maine,34846874
2020-08-23,Maine,32438671
2020-08-30,Maine,31354861
2020-09-06,Maine,30068749
2020-09-13,Maine,29549898
2020-09-20,Maine,29477979
2020-09-27,Maine,28839967
2020-10-04,Maine,28196622
2020-10-11,Maine,28329169
2020-10-18,Maine,28172232
2020-10-25,Maine,26759991
2020-11-01,Maine,26208036
2020-11-08,Maine,26444945
2020-11-15,Maine,27075404
2020-11-22,Maine,26885825
2020-11-29,Maine,26273516
2020-12-06,Maine,25819043
2020-12-13,Maine,26552093
2020-12-20,Maine,27075289
2020-12-27,Maine,27093729
2021-01-03,Maine,26270827
2021-01-10,Maine,26118467
2021-01-17,Maine,27089363
2021-01-24,Maine,26264301
2021-01-31,Maine,26116338
2021-02-07,Maine,26379036
2021-02-14,Maine,27211331
2021-02-21,Maine,26945072
2021-02-28,Maine,27028028
2021-03-07,Maine,27970334
2021-03-14,Maine,30657060
2021-03-21,Maine,30670986
2021-03-28,Maine,26865895
2021-04-04,Maine,28185004
2021-04-11,Maine,27250032
2021-04-18,Maine,28809628
2021-04-25,Maine,28539333
2021-05-02,Maine,29137324
2021-05-09,Maine,29339259
2021-05-16,Maine,31277692
2021-05-23,Maine,33579851
2021-05-30,Maine,33587975
2021-06-06,Maine,32751826
2021-06-13,Maine,34354336
2021-06-20,Maine,35928123
2021-06-27,Maine,34567762
2021-07-04,Maine,36680245
2021-07-11,Maine,33697577
2021-07-18,Maine,35155857
2021-07-25,Maine,35574007
2021-08-01,Maine,36198814
2021-08-08,Maine,36088447
2021-08-15,Maine,37660012
2021-08-22,Maine,35352231
2021-08-29,Maine,33851395
2021-09-05,Maine,33063174
2021-09-12,Maine,31746175
2021-09-19,Maine,31713373
2021-09-26,Maine,31024787
2021-10-03,Maine,43463387
2021-10-10,Maine,43838076
2021-10-17,Maine,43846988
2021-10-24,Maine,41226743
2021-10-31,Maine,40259829
2021-11-07,Maine,41105433
2021-11-14,Maine,42309515
2021-11-21,Maine,41755769
2021-11-28,Maine,39584633
2021-12-05,Maine,40174636
2021-12-12,Maine,41096061
2021-12-19,Maine,43594914
2021-12-26,Maine,41576613
2022-01-02,Maine,40280283
2022-01-09,Maine,39650663
2022-01-16,Maine,43350787
2022-01-23,Maine,39822332
2022-01-30,Maine,41230769
2022-02-06,Maine,40438798
2022-02-13,Maine,41681664
2022-02-20,Maine,41618979
2022-02-27,Maine,41625884
2022-03-06,Maine,42524511
2022-03-13,Maine,42707838
2022-03-20,Maine,42695172
2022-03-27,Maine,42142863
2022-04-03,Maine,42883243
2022-04-10,Maine,42469419
2022-04-17,Maine,45834936
2022-04-24,Maine,41993771
2022-05-01,Maine,44706505
2022-05-08,Maine,46270969
2022-05-15,Maine,49489860
2022-05-22,Maine,49955615
2022-05-29,Maine,50620252
2022-06-05,Maine,50254515
2022-06-12,Maine,52791108
2022-06-19,Maine,53278673
2022-06-26,Maine,53405147
2022-07-03,Maine,60165439
2022-07-10,Maine,54669440
2022-07-17,Maine,57223096
2022-07-24,Maine,56848076
2022-07-31,Maine,56910943
2022-08-07,Maine,56130667
2022-08-14,Maine,55607960
2022-08-21,Maine,54262439
2022-08-28,Maine,52309755
2022-09-04,Maine,50340572
2022-09-11,Maine,48100551
2022-09-18,Maine,49097846
2022-09-25,Maine,46571182
2022-10-02,Maine,45716879
2022-10-09,Maine,46496664
2022-10-16,Maine,46908089
2022-10-23,Maine,44300277
2022-10-30,Maine,43331366
2022-11-06,Maine,43840591
2022-11-13,Maine,44716273
2022-11-20,Maine,44409591
2022-11-27,Maine,43874865
2022-12-04,Maine,42473739
2022-12-11,Maine,44077650
2022-12-18,Maine,46588231
2022-12-25,Maine,47018806
2023-01-01,Maine,42599536
2023-01-08,Maine,42122441
2023-01-15,Maine,44353321
2023-01-22,Maine,43405432
2023-01-29,Maine,43975211
2023-02-05,Maine,42648132
2023-02-12,Maine,46050376
2023-02-19,Maine,45523131
2023-02-26,Maine,44869121
2023-03-05,Maine,46290151
2023-03-12,Maine,48906544
2023-03-19,Maine,48532857
2023-03-26,Maine,44174255
2023-04-02,Maine,44473895
2023-04-09,Maine,45983215
2023-04-16,Maine,48286698
2023-04-23,Maine,45977852
2023-04-30,Maine,47178282
2023-05-07,Maine,49205689
2019-10-06,Maryland,97008034
2019-10-13,Maryland,93758115
2019-10-20,Maryland,90181316
2019-10-27,Maryland,88416679
2019-11-03,Maryland,88673878
2019-11-10,Maryland,88525553
2019-11-17,Maryland,90307205
2019-11-24,Maryland,93588028
2019-12-01,Maryland,89261853
2019-12-08,Maryland,87415041
2019-12-15,Maryland,90575816
2019-12-22,Maryland,97500112
2019-12-29,Maryland,92797310
2020-01-05,Maryland,88313854
2020-01-12,Maryland,89531136
2020-01-19,Maryland,88445894
2020-01-26,Maryland,85581663
2020-02-02,Maryland,87410693
2020-02-09,Maryland,88660395
2020-02-16,Maryland,87373770
2020-02-23,Maryland,88053306
2020-03-01,Maryland,90814110
2020-03-08,Maryland,95686987
2020-03-15,Maryland,111894147
2020-03-22,Maryland,106607340
2020-03-29,Maryland,92700910
2020-04-05,Maryland,94743296
2020-04-12,Maryland,95539930
2020-04-19,Maryland,96380381
2020-04-26,Maryland,93906193
2020-05-03,Maryland,95277517
2020-05-10,Maryland,96078169
2020-05-17,Maryland,98558237
2020-05-24,Maryland,105278232
2020-05-31,Maryland,103364485
2020-06-07,Maryland,104723816
2020-06-14,Maryland,105414880
2020-06-21,Maryland,104003906
2020-06-28,Maryland,108601124
2020-07-05,Maryland,115323226
2020-07-12,Maryland,106991408
2020-07-19,Maryland,112171286
2020-07-26,Maryland,108600663
2020-08-02,Maryland,107791835
2020-08-09,Maryland,105563907
2020-08-16,Maryland,104793631
2020-08-23,Maryland,103139793
2020-08-30,Maryland,103695376
2020-09-06,Maryland,103513800
2020-09-13,Maryland,100237643
2020-09-20,Maryland,99489150
2020-09-27,Maryland,99204981
2020-10-04,Maryland,98860220
2020-10-11,Maryland,97253304
2020-10-18,Maryland,94137274
2020-10-25,Maryland,94352307
2020-11-01,Maryland,92795122
2020-11-08,Maryland,94532177
2020-11-15,Maryland,95314038
2020-11-22,Maryland,98100247
2020-11-29,Maryland,97386230
2020-12-06,Maryland,87783075
2020-12-13,Maryland,94176748
2020-12-20,Maryland,97236200
2020-12-27,Maryland,98295541
2021-01-03,Maryland,91957431
2021-01-10,Maryland,91814739
2021-01-17,Maryland,94368591
2021-01-24,Maryland,92456852
2021-01-31,Maryland,93789248
2021-02-07,Maryland,91691006
2021-02-14,Maryland,91850611
2021-02-21,Maryland,92005610
2021-02-28,Maryland,94576326
2021-03-07,Maryland,98503358
2021-03-14,Maryland,116997061
2021-03-21,Maryland,112804604
2021-03-28,Maryland,98218067
2021-04-04,Maryland,99821595
2021-04-11,Maryland,99364240
2021-04-18,Maryland,99378358
2021-04-25,Maryland,98801109
2021-05-02,Maryland,102050026
2021-05-09,Maryland,102307391
2021-05-16,Maryland,104297428
2021-05-23,Maryland,109786682
2021-05-30,Maryland,108404730
2021-06-06,Maryland,110224578
2021-06-13,Maryland,112928439
2021-06-20,Maryland,110913679
2021-06-27,Maryland,112115089
2021-07-04,Maryland,120566973
2021-07-11,Maryland,114821638
2021-07-18,Maryland,117222485
2021-07-25,Maryland,115587895
2021-08-01,Maryland,113493003
2021-08-08,Maryland,109789879
2021-08-15,Maryland,111549136
2021-08-22,Maryland,109293517
2021-08-29,Maryland,111588540
2021-09-05,Maryland,110387783
2021-09-12,Maryland,107980698
2021-09-19,Maryland,107129225
2021-09-26,Maryland,104892964
2021-10-03,Maryland,153026721
2021-10-10,Maryland,151554136
2021-10-17,Maryland,148289348
2021-10-24,Maryland,146769139
2021-10-31,Maryland,144129654
2021-11-07,Maryland,143534790
2021-11-14,Maryland,149358981
2021-11-21,Maryland,151367134
2021-11-28,Maryland,145305604
2021-12-05,Maryland,137448770
2021-12-12,Maryland,146342295
2021-12-19,Maryland,152395983
2021-12-26,Maryland,154213595
2022-01-02,Maryland,141611466
2022-01-09,Maryland,143613037
2022-01-16,Maryland,147214262
2022-01-23,Maryland,141914537
2022-01-30,Maryland,144339585
2022-02-06,Maryland,141116007
2022-02-13,Maryland,144626242
2022-02-20,Maryland,141913018
2022-02-27,Maryland,145837844
2022-03-06,Maryland,146518927
2022-03-13,Maryland,150915471
2022-03-20,Maryland,150518690
2022-03-27,Maryland,151339044
2022-04-03,Maryland,151946477
2022-04-10,Maryland,153379324
2022-04-17,Maryland,159304621
2022-04-24,Maryland,154619703
2022-05-01,Maryland,156961460
2022-05-08,Maryland,155643664
2022-05-15,Maryland,159139094
2022-05-22,Maryland,171654882
2022-05-29,Maryland,166991883
2022-06-05,Maryland,167237091
2022-06-12,Maryland,165507600
2022-06-19,Maryland,169788282
2022-06-26,Maryland,169627955
2022-07-03,Maryland,175871844
2022-07-10,Maryland,167386564
2022-07-17,Maryland,173216759
2022-07-24,Maryland,172047281
2022-07-31,Maryland,168398689
2022-08-07,Maryland,168221663
2022-08-14,Maryland,170001105
2022-08-21,Maryland,167354557
2022-08-28,Maryland,169874500
2022-09-04,Maryland,170224235
2022-09-11,Maryland,165517969
2022-09-18,Maryland,165694956
2022-09-25,Maryland,164059545
2022-10-02,Maryland,160004007
2022-10-09,Maryland,156839384
2022-10-16,Maryland,157264032
2022-10-23,Maryland,154739355
2022-10-30,Maryland,151763864
2022-11-06,Maryland,152058115
2022-11-13,Maryland,155282600
2022-11-20,Maryland,156895972
2022-11-27,Maryland,161803868
2022-12-04,Maryland,143324166
2022-12-11,Maryland,152772242
2022-12-18,Maryland,159337882
2022-12-25,Maryland,166936861
2023-01-01,Maryland,150104016
2023-01-08,Maryland,149468285
2023-01-15,Maryland,152126380
2023-01-22,Maryland,147502187
2023-01-29,Maryland,147866864
2023-02-05,Maryland,146919673
2023-02-12,Maryland,152386026
2023-02-19,Maryland,152990036
2023-02-26,Maryland,154630462
2023-03-05,Maryland,158093685
2023-03-12,Maryland,174669998
2023-03-19,Maryland,171998766
2023-03-26,Maryland,156952581
2023-04-02,Maryland,156180976
2023-04-09,Maryland,161274665
2023-04-16,Maryland,166631665
2023-04-23,Maryland,163795397
2023-04-30,Maryland,160364863
2023-05-07,Maryland,160481700
2019-10-06,Massachusetts,102038881
2019-10-13,Massachusetts,100926963
2019-10-20,Massachusetts,98350433
2019-10-27,Massachusetts,97284879
2019-11-03,Massachusetts,97717029
2019-11-10,Massachusetts,99983395
2019-11-17,Massachusetts,101260431
2019-11-24,Massachusetts,100546660
2019-12-01,Massachusetts,98820411
2019-12-08,Massachusetts,98415703
2019-12-15,Massachusetts,101028461
2019-12-22,Massachusetts,106502083
2019-12-29,Massachusetts,100487052
2020-01-05,Massachusetts,98080456
2020-01-12,Massachusetts,97046660
2020-01-19,Massachusetts,103176944
2020-01-26,Massachusetts,93592336
2020-02-02,Massachusetts,98287115
2020-02-09,Massachusetts,98116057
2020-02-16,Massachusetts,95306387
2020-02-23,Massachusetts,96000960
2020-03-01,Massachusetts,100072373
2020-03-08,Massachusetts,107069451
2020-03-15,Massachusetts,122297192
2020-03-22,Massachusetts,118886720
2020-03-29,Massachusetts,100640614
2020-04-05,Massachusetts,103980879
2020-04-12,Massachusetts,105781835
2020-04-19,Massachusetts,101856766
2020-04-26,Massachusetts,97588683
2020-05-03,Massachusetts,104091231
2020-05-10,Massachusetts,109906368
2020-05-17,Massachusetts,107763998
2020-05-24,Massachusetts,115031093
2020-05-31,Massachusetts,114382692
2020-06-07,Massachusetts,117164234
2020-06-14,Massachusetts,117959015
2020-06-21,Massachusetts,117600667
2020-06-28,Massachusetts,120778035
2020-07-05,Massachusetts,126221632
2020-07-12,Massachusetts,120946165
2020-07-19,Massachusetts,121563171
2020-07-26,Massachusetts,121049651
2020-08-02,Massachusetts,126577658
2020-08-09,Massachusetts,124107249
2020-08-16,Massachusetts,121577326
2020-08-23,Massachusetts,116069140
2020-08-30,Massachusetts,114640152
2020-09-06,Massachusetts,115596196
2020-09-13,Massachusetts,111668740
2020-09-20,Massachusetts,109099053
2020-09-27,Massachusetts,109181659
2020-10-04,Massachusetts,108992157
2020-10-11,Massachusetts,106668504
2020-10-18,Massachusetts,104434742
2020-10-25,Massachusetts,103649446
2020-11-01,Massachusetts,101437846
2020-11-08,Massachusetts,106566022
2020-11-15,Massachusetts,105674941
2020-11-22,Massachusetts,106618339
2020-11-29,Massachusetts,105979943
2020-12-06,Massachusetts,100040170
2020-12-13,Massachusetts,105601030
2020-12-20,Massachusetts,107378984
2020-12-27,Massachusetts,107240560
2021-01-03,Massachusetts,100200812
2021-01-10,Massachusetts,101930997
2021-01-17,Massachusetts,105181890
2021-01-24,Massachusetts,101011304
2021-01-31,Massachusetts,101284680
2021-02-07,Massachusetts,105261774
2021-02-14,Massachusetts,101586370
2021-02-21,Massachusetts,101300592
2021-02-28,Massachusetts,104298975
2021-03-07,Massachusetts,112113204
2021-03-14,Massachusetts,129799071
2021-03-21,Massachusetts,125122200
2021-03-28,Massachusetts,108325976
2021-04-04,Massachusetts,111306106
2021-04-11,Massachusetts,110485619
2021-04-18,Massachusetts,107478311
2021-04-25,Massachusetts,107558960
2021-05-02,Massachusetts,111117669
2021-05-09,Massachusetts,115952141
2021-05-16,Massachusetts,115585390
2021-05-23,Massachusetts,124162314
2021-05-30,Massachusetts,123610501
2021-06-06,Massachusetts,122917889
2021-06-13,Massachusetts,129161970
2021-06-20,Massachusetts,127096548
2021-06-27,Massachusetts,126489173
2021-07-04,Massachusetts,130187266
2021-07-11,Massachusetts,123103940
2021-07-18,Massachusetts,122629909
2021-07-25,Massachusetts,126815289
2021-08-01,Massachusetts,129061308
2021-08-08,Massachusetts,131700960
2021-08-15,Massachusetts,132546156
2021-08-22,Massachusetts,127194933
2021-08-29,Massachusetts,123227747
2021-09-05,Massachusetts,123991822
2021-09-12,Massachusetts,122654220
2021-09-19,Massachusetts,118252910
2021-09-26,Massachusetts,116054678
2021-10-03,Massachusetts,165592566
2021-10-10,Massachusetts,168719601
2021-10-17,Massachusetts,163959288
2021-10-24,Massachusetts,159998296
2021-10-31,Massachusetts,156339095
2021-11-07,Massachusetts,164369047
2021-11-14,Massachusetts,166340125
2021-11-21,Massachusetts,166372087
2021-11-28,Massachusetts,156827506
2021-12-05,Massachusetts,158595895
2021-12-12,Massachusetts,164054126
2021-12-19,Massachusetts,170030427
2021-12-26,Massachusetts,166617351
2022-01-02,Massachusetts,153065563
2022-01-09,Massachusetts,158862331
2022-01-16,Massachusetts,164439406
2022-01-23,Massachusetts,153540342
2022-01-30,Massachusetts,161443006
2022-02-06,Massachusetts,158406497
2022-02-13,Massachusetts,159118510
2022-02-20,Massachusetts,154232600
2022-02-27,Massachusetts,157138186
2022-03-06,Massachusetts,163066212
2022-03-13,Massachusetts,163037760
2022-03-20,Massachusetts,163395006
2022-03-27,Massachusetts,162460276
2022-04-03,Massachusetts,167967264
2022-04-10,Massachusetts,170005396
2022-04-17,Massachusetts,172565019
2022-04-24,Massachusetts,158701796
2022-05-01,Massachusetts,167023123
2022-05-08,Massachusetts,176540605
2022-05-15,Massachusetts,177877294
2022-05-22,Massachusetts,189028816
2022-05-29,Massachusetts,185048236
2022-06-05,Massachusetts,186095043
2022-06-12,Massachusetts,193394268
2022-06-19,Massachusetts,188196405
2022-06-26,Massachusetts,187493717
2022-07-03,Massachusetts,204951138
2022-07-10,Massachusetts,193110485
2022-07-17,Massachusetts,193560295
2022-07-24,Massachusetts,195271675
2022-07-31,Massachusetts,196278490
2022-08-07,Massachusetts,202942318
2022-08-14,Massachusetts,196904701
2022-08-21,Massachusetts,193340173
2022-08-28,Massachusetts,188222737
2022-09-04,Massachusetts,191887582
2022-09-11,Massachusetts,184280870
2022-09-18,Massachusetts,181562852
2022-09-25,Massachusetts,175969773
2022-10-02,Massachusetts,173632118
2022-10-09,Massachusetts,178377597
2022-10-16,Massachusetts,176001420
2022-10-23,Massachusetts,171676982
2022-10-30,Massachusetts,167136325
2022-11-06,Massachusetts,176404236
2022-11-13,Massachusetts,176252526
2022-11-20,Massachusetts,176237995
2022-11-27,Massachusetts,174763674
2022-12-04,Massachusetts,166677968
2022-12-11,Massachusetts,177121214
2022-12-18,Massachusetts,178862351
2022-12-25,Massachusetts,186342066
2023-01-01,Massachusetts,160477106
2023-01-08,Massachusetts,171797787
2023-01-15,Massachusetts,171327113
2023-01-22,Massachusetts,165436773
2023-01-29,Massachusetts,168952907
2023-02-05,Massachusetts,166383018
2023-02-12,Massachusetts,172523686
2023-02-19,Massachusetts,168441552
2023-02-26,Massachusetts,167491556
2023-03-05,Massachusetts,178456878
2023-03-12,Massachusetts,198158712
2023-03-19,Massachusetts,193309289
2023-03-26,Massachusetts,171791059
2023-04-02,Massachusetts,173074201
